AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2015,5190,Cisneros,5,Antioquia,3758.0,Antioquia (ETC),1818,91.75,91.75,62.58,83.18,92.24,55.45,99.17,73.55,95.7,117.37,85.48,29.74,100.0,3.65,7.02,3.54,3.7,2.16,91.2,0.0,92.92,89.21,90.48,5.15,0.0,3.54,7.09,7.36,4.17,0.0,6.81,3.24,0.43
2015,5206,Concepción,5,Antioquia,3758.0,Antioquia (ETC),594,129.29,129.29,86.54,115.32,120.31,76.47,142.59,98.08,137.5,164.06,137.25,26.5,42.11,2.48,1.96,0.29,4.13,4.32,97.16,0.0,99.71,94.92,95.68,0.35,0.0,0.0,0.95,0.0,4.49,0.0,4.11,7.3,0.72
2015,5234,Dabeiba,5,Antioquia,3758.0,Antioquia (ETC),5849,87.45,87.45,53.8,93.71,58.67,19.05,107.25,71.4,139.43,102.34,58.79,22.96,39.29,3.92,4.76,3.68,4.52,2.31,92.45,0.0,91.5,92.94,95.66,3.63,0.0,4.82,2.53,2.02,0.98,0.0,1.43,0.48,0.29
2015,5237,Don Matías,5,Antioquia,3758.0,Antioquia (ETC),5174,79.42,79.42,53.52,79.92,66.92,39.81,88.5,67.14,94.56,96.2,68.34,31.82,89.47,5.42,3.89,2.96,10.25,1.99,92.49,0.0,97.04,83.67,98.01,2.09,0.0,0.0,6.09,0.0,6.14,0.78,6.86,7.4,2.23
2015,5250,El Bagre,5,Antioquia,3758.0,Antioquia (ETC),12515,115.26,115.26,84.09,127.18,76.29,30.8,142.32,122.69,193.34,121.32,64.88,35.2,47.83,4.65,3.63,4.48,5.59,3.33,88.88,0.0,89.71,85.16,88.2,6.47,0.0,5.81,9.25,8.48,5.51,1.45,6.22,6.27,1.29
2015,5264,Entrerrios,5,Antioquia,3758.0,Antioquia (ETC),2185,89.57,89.52,61.41,88.56,80.57,34.87,98.4,75.0,105.45,108.56,70.61,29.38,92.86,3.7,2.44,1.81,6.85,1.64,94.07,0.0,95.02,91.16,98.36,2.22,0.0,3.17,2.0,0.0,5.03,0.81,3.74,8.27,1.64
2015,5266,Envigado,5,Antioquia,3761.0,Envigado,40376,68.83,68.0,40.48,62.81,64.01,49.62,76.08,55.29,70.35,83.47,84.47,30.64,91.67,1.72,1.33,0.95,2.87,1.15,98.14,0.0,99.03,97.02,98.32,0.14,0.0,0.02,0.11,0.54,3.85,0.6,2.37,6.39,2.72
2015,5282,Fredonia,5,Antioquia,3758.0,Antioquia (ETC),4492,79.47,79.47,31.54,69.97,68.35,40.45,101.54,60.65,98.18,120.24,92.52,20.4,97.14,2.95,2.68,2.51,3.76,2.07,93.09,0.0,92.76,92.47,94.2,3.96,0.0,4.73,3.76,3.73,3.21,1.79,2.81,4.3,1.86
2015,5308,Girardota,5,Antioquia,3758.0,Antioquia (ETC),11455,67.88,67.88,45.96,62.24,60.89,43.27,74.31,57.59,72.88,82.29,69.93,28.31,41.94,3.04,2.6,1.73,4.94,2.02,86.09,0.0,91.89,78.02,85.73,10.87,0.0,6.38,17.03,12.25,6.44,0.52,4.61,10.16,4.37
2015,5360,Itagüí,5,Antioquia,3762.0,Itagüí,51046,73.34,73.06,46.99,71.32,65.76,42.34,83.04,66.21,82.33,92.36,74.36,31.46,100.0,2.57,2.06,1.75,3.85,2.05,90.34,0.96,94.12,84.39,91.12,7.09,0.96,4.13,11.76,6.83,1.3,0.34,0.99,2.13,0.53
2015,5364,Jardín,5,Antioquia,3758.0,Antioquia (ETC),3057,89.01,89.01,50.19,89.51,66.63,39.7,101.05,65.52,114.34,102.04,81.95,32.54,95.24,4.65,2.34,4.69,6.0,1.6,89.56,0.0,91.1,83.68,95.85,5.79,0.0,4.21,10.32,2.56,4.34,1.75,5.18,4.21,2.24
2015,5368,Jericó,5,Antioquia,3758.0,Antioquia (ETC),2512,87.42,87.42,52.63,75.89,80.45,57.52,100.48,66.99,92.73,115.73,105.97,26.25,89.66,2.7,1.43,1.15,4.76,2.35,92.78,0.71,96.14,88.15,92.96,4.52,0.71,2.71,7.08,4.69,3.96,0.0,5.01,4.88,0.29
2015,5376,La Ceja,5,Antioquia,3758.0,Antioquia (ETC),11095,91.44,91.38,66.26,88.72,80.79,53.02,101.28,80.15,103.13,109.24,91.22,32.53,60.87,2.0,2.02,1.06,3.25,1.85,90.86,1.01,93.94,85.1,93.16,7.14,1.01,5.0,11.66,4.99,3.71,0.84,3.06,6.01,0.74
2015,5380,La Estrella,5,Antioquia,3758.0,Antioquia (ETC),12510,96.76,95.99,66.11,94.02,85.62,56.61,105.72,95.85,106.93,114.38,90.54,27.17,100.0,3.46,1.84,2.24,5.03,3.74,96.04,0.26,97.76,94.04,95.26,0.5,0.26,0.0,0.94,1.0,0.0,0.0,0.0,0.0,0.0
2015,5400,La Unión,5,Antioquia,3758.0,Antioquia (ETC),4301,95.42,95.42,63.2,97.66,82.89,57.74,104.56,75.84,118.81,106.46,78.65,29.42,26.92,2.48,0.42,1.89,3.7,2.32,89.71,0.0,90.39,85.36,94.51,7.81,0.0,7.72,10.95,3.16,5.34,1.26,5.34,7.62,0.84
2015,5411,Liborina,5,Antioquia,3758.0,Antioquia (ETC),1923,104.63,104.63,62.89,111.55,84.38,41.21,120.18,84.28,139.5,128.99,82.15,25.24,58.82,2.45,0.75,1.99,3.86,1.1,94.18,0.0,92.42,94.8,98.35,3.38,0.0,5.59,1.34,0.55,1.91,0.75,1.9,2.67,0.0
2015,5440,Marinilla,5,Antioquia,3758.0,Antioquia (ETC),12536,87.09,87.06,62.89,83.49,79.09,55.18,96.75,74.6,100.43,99.64,92.66,32.0,80.0,3.91,2.3,3.08,5.61,2.95,86.86,0.46,90.21,79.76,89.61,9.23,0.46,6.71,14.63,7.44,7.08,0.92,7.54,8.94,3.61
2015,5480,Mutatá,5,Antioquia,3758.0,Antioquia (ETC),5072,94.26,94.26,55.02,103.12,57.81,16.1,110.07,85.16,146.74,102.83,46.21,33.75,12.12,3.42,1.88,2.93,5.2,1.9,96.22,0.0,96.84,93.97,98.1,0.37,0.0,0.23,0.83,0.0,2.83,0.0,3.96,1.36,0.95
2015,5495,Nechí,5,Antioquia,3758.0,Antioquia (ETC),6528,99.92,99.92,76.98,112.85,59.8,16.28,123.68,114.03,184.05,94.61,37.77,31.83,35.29,5.32,3.31,3.78,10.23,1.71,90.77,0.0,91.56,85.93,95.89,3.91,0.0,4.66,3.83,2.4,3.17,0.32,3.43,4.0,0.68
2015,5541,Peñol,5,Antioquia,3758.0,Antioquia (ETC),3540,93.22,93.22,69.08,87.14,86.36,53.78,104.44,80.59,101.43,121.42,91.28,32.67,95.65,1.73,0.82,1.07,3.13,0.66,93.81,0.0,95.31,89.79,96.72,4.46,0.0,3.62,7.08,2.62,1.53,0.41,1.81,1.73,0.66
2015,5579,Puerto Berrío,5,Antioquia,3758.0,Antioquia (ETC),10125,76.21,76.19,53.07,78.95,60.82,36.49,88.64,65.68,100.36,88.7,71.1,32.12,78.13,3.75,3.33,3.03,5.04,3.67,96.13,0.0,96.97,94.96,95.19,0.12,0.0,0.0,0.0,1.14,4.85,0.59,5.7,5.33,2.03
2015,19318,Guapi,19,Cauca,3777.0,Cauca (ETC),9300,81.43,81.43,42.47,84.96,36.62,13.55,118.99,88.16,176.16,83.15,61.8,21.93,15.38,0.88,0.58,0.5,1.69,1.36,99.12,0.0,99.5,98.31,98.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,5607,Retiro,5,Antioquia,3758.0,Antioquia (ETC),3970,112.52,109.87,62.54,110.52,89.05,56.6,122.85,96.28,131.81,124.5,109.97,23.49,76.47,1.49,2.7,1.34,1.4,1.68,91.01,0.0,90.47,89.12,94.68,7.5,0.0,8.19,9.48,3.64,2.31,0.0,2.16,3.45,1.12
2015,5615,Rionegro,5,Antioquia,7609.0,Rionegro,24439,85.09,84.91,59.57,77.6,77.89,51.14,97.65,74.72,89.51,113.96,95.9,29.29,62.5,4.33,2.55,1.87,7.57,3.53,84.68,0.46,89.51,75.47,90.22,10.99,0.46,8.62,16.96,6.26,2.6,0.36,1.75,4.16,1.8
2015,5631,Sabaneta,5,Antioquia,7740.0,Sabaneta,7599,125.21,125.06,102.57,124.94,119.16,66.58,135.36,124.7,139.26,154.29,101.65,29.21,100.0,3.85,2.27,2.25,5.95,3.32,89.51,0.0,92.89,83.41,93.14,6.63,0.0,4.85,10.64,3.54,5.11,1.01,2.83,9.25,1.99
2015,5656,San Jerónimo,5,Antioquia,3758.0,Antioquia (ETC),2789,92.43,92.43,43.64,84.45,87.35,48.49,106.1,66.95,102.32,125.62,96.55,28.9,88.89,3.54,2.53,1.95,5.98,1.98,87.06,0.63,90.48,79.41,94.07,9.41,0.63,7.56,14.61,3.95,5.91,3.8,6.29,7.02,2.26
2015,5664,San Pedro,5,Antioquia,3758.0,Antioquia (ETC),6173,84.43,84.43,54.67,82.78,77.41,48.23,95.45,70.23,93.99,104.34,93.72,33.3,85.19,2.67,3.16,2.06,3.72,1.7,89.79,0.0,92.03,83.9,94.77,7.54,0.0,5.92,12.38,3.54,6.08,0.29,5.3,8.82,4.1
2015,5665,San Pedro de Uraba,5,Antioquia,3758.0,Antioquia (ETC),8241,110.07,110.07,71.93,107.31,85.02,35.43,126.44,106.48,143.88,128.96,82.65,31.03,25.37,4.19,2.36,3.36,5.91,4.08,89.93,0.13,92.0,85.05,89.86,5.88,0.13,4.64,9.04,6.06,2.39,0.39,2.5,2.91,1.48
2015,5679,Santa Bárbara,5,Antioquia,3758.0,Antioquia (ETC),4776,90.08,90.08,50.12,83.59,84.76,50.39,100.25,74.57,104.34,111.84,79.43,29.86,90.91,2.42,1.99,1.84,3.47,1.58,93.36,0.0,94.02,91.38,94.39,4.22,0.0,4.14,5.15,4.04,7.38,1.66,7.72,9.34,3.51
2015,5686,Santa Rosa de Osos,5,Antioquia,3758.0,Antioquia (ETC),7936,97.78,97.74,69.42,96.69,86.04,47.38,111.25,84.4,115.23,124.05,89.96,27.47,87.3,3.38,4.5,2.8,4.33,2.29,93.8,0.0,94.65,91.95,94.72,2.82,0.0,2.55,3.72,2.98,5.91,0.38,6.78,7.2,1.83
2015,5690,Santo Domingo,5,Antioquia,3758.0,Antioquia (ETC),2373,104.8,104.8,57.56,93.86,87.87,48.14,122.63,76.1,124.58,141.38,103.72,24.24,93.33,2.89,2.56,2.03,4.66,1.15,93.59,0.0,95.28,89.87,95.8,3.52,0.0,2.69,5.46,3.05,3.84,1.28,3.74,5.46,0.38
2015,5697,El Santuario,5,Antioquia,3758.0,Antioquia (ETC),5358,121.05,121.05,97.31,122.62,102.14,68.86,134.55,119.28,142.26,139.45,114.05,31.99,68.75,3.64,1.53,2.24,6.72,1.71,91.5,0.0,94.01,85.11,95.29,4.86,0.0,3.75,8.17,3.0,5.0,0.22,4.18,8.12,2.43
2015,5736,Segovia,5,Antioquia,3758.0,Antioquia (ETC),9726,79.41,79.25,56.38,86.36,59.78,27.55,88.72,68.17,108.02,89.36,50.0,32.27,57.89,4.09,1.96,3.78,5.12,3.8,89.47,0.2,90.78,85.54,89.69,6.44,0.2,5.45,9.34,6.51,3.32,0.39,2.49,5.45,2.53
2015,5761,Sopetrán,5,Antioquia,3758.0,Antioquia (ETC),3170,85.77,85.77,54.72,83.89,68.35,39.7,98.61,77.74,105.07,100.29,89.7,26.79,81.25,5.09,3.88,3.53,7.94,3.92,89.14,0.0,92.3,82.48,91.27,5.78,0.0,4.18,9.57,4.82,4.37,0.0,3.24,6.92,4.22
2015,5790,Tarazá,5,Antioquia,3758.0,Antioquia (ETC),12075,73.47,73.47,48.03,82.48,43.7,17.14,83.7,63.39,112.0,74.52,35.86,32.15,70.97,7.26,6.0,6.87,9.71,2.2,82.82,0.45,83.03,76.93,92.44,9.92,0.45,10.1,13.36,5.37,3.85,1.2,4.53,3.6,0.24
2015,5809,Titiribí,5,Antioquia,3758.0,Antioquia (ETC),2730,59.34,59.34,31.88,53.8,50.61,22.64,67.8,44.98,71.53,80.8,44.18,30.0,75.0,6.01,0.97,2.75,11.47,2.76,89.56,0.0,93.74,82.35,92.82,4.42,0.0,3.5,6.18,4.42,0.34,0.97,0.13,0.44,0.55
2015,5837,Turbo,5,Antioquia,3763.0,Turbo,43055,88.76,88.76,49.46,94.68,64.83,27.71,99.4,78.37,122.73,97.28,55.59,29.1,2.17,3.78,3.35,3.06,5.36,2.85,93.17,0.0,93.94,90.35,96.04,3.04,0.0,3.0,4.28,1.11,1.62,0.07,1.78,2.01,0.36
2015,5858,Vegachí,5,Antioquia,3758.0,Antioquia (ETC),2390,119.58,119.58,69.71,115.27,95.03,48.78,135.77,91.83,154.96,141.91,94.04,32.73,43.33,8.16,3.66,7.68,10.79,4.21,88.17,0.0,85.86,88.21,95.79,3.66,0.0,6.46,1.0,0.0,3.0,0.0,4.39,2.1,0.38
2015,5885,Yalí,5,Antioquia,3758.0,Antioquia (ETC),2117,60.75,60.75,36.76,58.33,47.15,13.94,70.43,45.41,80.44,78.77,39.39,30.5,52.0,4.31,1.19,2.01,8.54,2.41,93.98,0.0,94.84,91.25,97.59,1.71,0.0,3.15,0.21,0.0,0.07,0.0,0.0,0.21,0.0
2015,5887,Yarumal,5,Antioquia,3758.0,Antioquia (ETC),11372,81.34,81.17,47.65,78.78,67.43,32.2,94.03,68.27,101.91,104.88,64.67,27.05,80.0,3.72,4.81,2.12,5.8,3.53,95.08,0.0,96.92,92.22,95.99,1.21,0.0,0.96,1.98,0.49,3.22,0.0,0.89,7.62,1.46
2015,5890,Yolombó,5,Antioquia,3758.0,Antioquia (ETC),5494,82.44,82.44,56.24,82.98,63.45,31.68,92.88,74.0,106.41,93.88,64.63,28.75,66.67,2.24,2.86,1.84,2.77,2.08,95.75,0.0,96.61,94.21,95.38,2.01,0.0,1.55,3.02,2.54,1.97,0.57,2.47,1.93,0.46
2015,8001,Barranquilla,8,Atlántico,4909.0,Barranquilla,242365,93.35,93.18,60.65,87.68,82.62,52.03,100.52,88.99,104.62,105.88,85.38,29.02,90.43,1.54,1.56,1.58,1.7,0.94,95.7,1.22,96.09,94.28,97.53,2.75,1.22,2.33,4.02,1.53,1.79,3.22,1.6,2.09,0.77
2015,8078,Baranoa,8,Atlántico,3764.0,Atlántico (ETC),12141,94.28,94.24,58.5,88.5,85.63,54.3,104.46,89.84,110.08,108.54,89.33,28.18,100.0,1.2,2.39,0.93,1.32,1.1,96.35,0.0,96.86,95.47,96.78,2.45,0.0,2.21,3.21,2.13,3.14,1.54,1.88,5.04,2.06
2014,81300,Fortul,81,Arauca,3824.0,Arauca (ETC),7306,58.77,89.12,55.09,76.64,71.35,46.31,65.95,80.42,79.58,57.17,39.49,30.85,12.07,4.32,1.9,3.96,5.26,6.58,95.68,0.0,96.04,94.74,93.42,0.0,0.0,0.0,0.0,0.0,3.41,3.59,3.47,3.51,2.47
2014,81591,Puerto Rondón,81,Arauca,3824.0,Arauca (ETC),1097,73.38,90.76,50.68,76.34,75.0,51.69,80.86,77.66,103.56,72.42,45.64,23.53,44.44,6.99,2.74,7.53,6.92,7.87,93.01,0.0,92.47,93.08,92.13,0.0,0.0,0.0,0.0,0.0,3.04,0.0,1.94,6.54,1.12
2014,81736,Saravena,81,Arauca,3824.0,Arauca (ETC),13492,81.05,86.7,56.53,79.01,66.32,47.22,93.48,100.78,105.2,97.1,53.32,19.88,23.46,6.22,1.13,5.45,9.01,6.62,93.78,0.0,94.55,90.99,93.38,0.0,0.0,0.0,0.0,0.0,3.5,0.78,1.5,7.27,4.91
2014,81794,Tame,81,Arauca,3824.0,Arauca (ETC),14627,82.74,88.99,65.13,76.75,69.0,50.85,92.97,77.37,107.48,93.32,61.5,22.26,14.41,7.15,1.19,6.22,9.25,10.19,92.84,0.0,93.78,90.75,89.72,0.01,0.0,0.0,0.0,0.09,2.13,0.32,1.98,2.88,1.87
2014,85001,Yopal,85,Casanare,4841.0,Yopal,32765,108.95,87.44,70.73,82.73,69.61,48.76,124.55,110.35,129.37,130.39,107.38,27.49,62.79,2.5,1.84,2.36,2.92,2.2,93.2,0.26,94.64,89.71,94.85,4.3,0.26,2.99,7.37,2.95,1.96,0.38,1.15,3.48,1.71
2014,85010,Aguazul,85,Casanare,3825.0,Casanare (ETC),9245,89.58,89.42,67.93,83.24,71.26,57.01,100.16,89.69,104.74,108.0,79.07,26.38,20.0,1.59,1.73,1.7,1.45,1.54,95.93,0.0,95.67,95.48,96.82,2.48,0.0,2.63,3.07,1.64,1.68,0.35,1.15,3.1,0.21
2014,85125,Hato Corozal,85,Casanare,3825.0,Casanare (ETC),3315,100.81,86.09,56.37,67.83,63.97,43.7,117.1,110.18,143.96,110.88,63.5,17.02,42.62,2.83,2.87,2.16,3.79,3.44,92.67,0.0,94.29,88.11,95.0,4.49,0.0,3.55,8.1,1.56,2.35,0.0,1.18,4.74,3.13
2014,85162,Monterrey,85,Casanare,3825.0,Casanare (ETC),3561,100.2,88.64,83.21,85.98,70.91,59.13,113.0,90.54,110.71,125.97,104.0,26.65,46.67,2.11,3.16,1.13,3.24,1.72,97.86,0.0,98.87,96.68,98.28,0.03,0.0,0.0,0.08,0.0,0.06,0.0,0.06,0.0,0.22
2014,85225,Nunchía,85,Casanare,3825.0,Casanare (ETC),2297,79.71,90.69,74.47,79.09,72.58,42.92,87.9,70.85,105.41,83.47,61.32,21.05,18.18,1.94,2.13,1.58,2.92,0.58,95.4,1.42,96.15,92.97,98.27,2.67,1.42,2.27,4.12,1.16,1.31,0.0,1.58,1.37,0.58
2014,85230,Orocué,85,Casanare,3825.0,Casanare (ETC),2258,116.61,89.68,57.28,74.44,68.73,42.19,130.03,103.9,155.02,129.78,74.42,27.61,3.33,2.44,0.94,2.26,3.26,1.91,96.26,0.0,95.61,96.27,98.09,1.29,0.0,2.13,0.47,0.0,4.54,0.0,3.94,6.75,4.31
2014,85250,Paz de Ariporo,85,Casanare,3825.0,Casanare (ETC),6982,117.75,88.4,66.62,76.74,70.16,50.71,133.2,121.44,153.19,128.94,95.25,21.06,19.48,1.89,0.29,1.7,2.13,3.49,93.76,0.73,93.17,93.01,94.94,4.35,0.73,5.13,4.86,1.57,1.07,0.29,0.73,1.79,1.2
2014,85263,Pore,85,Casanare,3825.0,Casanare (ETC),1999,112.46,87.23,63.78,71.53,72.63,51.72,128.91,118.07,165.57,122.5,59.18,26.76,82.61,1.56,1.53,1.56,1.39,2.21,89.02,0.0,91.19,82.96,88.4,9.42,0.0,7.24,15.65,9.39,3.33,0.0,3.95,3.88,0.55
2014,85300,Sabanalarga,85,Casanare,3825.0,Casanare (ETC),734,115.26,90.97,71.19,81.79,77.78,60.14,126.7,98.33,119.48,147.54,117.21,23.35,16.67,4.52,3.39,2.72,6.11,5.59,89.78,0.0,92.39,85.0,92.31,5.7,0.0,4.89,8.89,2.1,0.0,0.0,0.0,0.0,0.0
2014,85325,San Luis de Palenque,85,Casanare,3825.0,Casanare (ETC),1878,82.75,90.93,73.68,78.73,69.01,42.68,91.0,57.93,116.08,85.95,52.33,30.41,37.5,3.39,6.32,3.11,3.61,2.34,90.28,0.0,91.89,86.62,89.84,6.34,0.0,5.0,9.77,7.81,5.27,3.16,4.67,8.28,0.0
2014,85410,Tauramena,85,Casanare,3825.0,Casanare (ETC),5083,107.04,87.71,67.62,80.04,69.15,53.35,121.98,93.54,122.99,139.2,100.84,27.75,21.43,1.86,1.1,1.96,2.06,1.27,91.29,0.0,92.01,87.77,94.93,6.85,0.0,6.03,10.17,3.8,2.53,0.27,2.57,3.66,0.16
2014,85430,Trinidad,85,Casanare,3825.0,Casanare (ETC),3868,81.33,90.22,70.0,77.24,71.28,49.7,90.15,83.33,111.75,84.43,51.16,24.6,33.33,2.01,1.92,2.22,1.48,2.75,93.84,0.0,93.8,92.02,96.56,4.15,0.0,3.97,6.5,0.69,0.67,0.0,0.12,1.67,1.03
2014,85440,Villanueva,85,Casanare,3825.0,Casanare (ETC),5861,117.68,91.5,75.0,84.9,76.19,55.96,128.61,111.06,145.48,126.65,100.59,29.36,93.75,2.17,3.07,1.88,2.47,1.99,92.77,0.0,95.1,88.4,92.57,5.06,0.0,3.02,9.14,5.44,1.72,0.0,1.15,2.79,2.25
2014,86001,Mocoa,86,Putumayo,3826.0,Putumayo (ETC),10120,109.93,85.11,51.16,80.73,64.73,43.92,129.11,101.23,128.52,144.54,114.42,28.05,23.21,2.55,1.92,1.72,3.73,2.91,97.01,0.0,98.17,95.89,94.75,0.44,0.0,0.11,0.38,2.34,1.37,0.0,1.04,2.02,1.62
2014,86219,Colón,86,Putumayo,3826.0,Putumayo (ETC),1230,78.46,91.64,38.16,85.59,80.0,60.84,85.61,79.17,98.97,84.93,61.64,23.42,57.14,2.75,3.95,1.88,3.1,4.2,97.15,0.0,98.12,96.9,95.1,0.09,0.0,0.0,0.0,0.7,0.66,0.0,0.42,1.41,0.0
2014,86320,Orito,86,Putumayo,3826.0,Putumayo (ETC),15464,61.14,87.5,42.39,77.08,69.26,45.68,69.86,62.3,76.48,72.62,51.33,30.91,2.19,5.03,5.01,4.26,6.0,5.44,94.34,0.0,95.23,93.59,92.09,0.63,0.0,0.51,0.41,2.47,0.36,0.13,0.58,0.12,0.3
2014,86568,Puerto Asís,86,Putumayo,3826.0,Putumayo (ETC),15985,90.55,82.48,49.18,74.98,59.85,34.46,109.77,88.97,117.14,119.15,82.51,30.83,14.63,3.94,4.22,3.22,5.1,3.5,94.36,0.0,96.14,91.24,94.61,1.69,0.0,0.64,3.67,1.89,0.48,0.43,0.45,0.64,0.0
2014,86569,Puerto Caicedo,86,Putumayo,3826.0,Putumayo (ETC),3843,61.93,85.89,52.38,77.12,67.18,41.8,72.11,66.46,81.07,74.88,48.35,32.91,0.0,3.9,3.33,2.67,6.2,2.87,95.39,0.0,96.7,93.07,95.22,0.72,0.0,0.63,0.73,1.91,3.1,0.48,2.2,5.83,0.48
2014,86571,Puerto Guzmán,86,Putumayo,3826.0,Putumayo (ETC),6889,76.28,88.92,47.15,71.32,63.05,37.87,85.79,70.09,119.21,74.56,32.92,29.13,1.16,7.49,8.68,4.34,13.94,6.81,92.14,0.0,95.48,85.13,93.19,0.37,0.0,0.18,0.93,0.0,0.81,0.74,0.45,1.49,1.43
2014,86573,Leguízamo,86,Putumayo,3826.0,Putumayo (ETC),4097,140.25,90.99,54.15,72.85,68.74,52.86,154.14,149.72,197.88,141.57,66.31,28.17,2.15,7.77,3.77,6.64,11.21,7.18,91.81,0.0,92.73,88.74,92.02,0.42,0.0,0.64,0.06,0.8,1.83,0.0,2.35,1.38,1.86
2014,86749,Sibundoy,86,Putumayo,3826.0,Putumayo (ETC),3240,104.01,87.08,56.69,87.7,79.94,47.16,119.44,100.0,111.38,128.06,129.33,23.21,50.0,1.7,2.97,1.0,2.77,0.35,97.76,0.0,98.64,96.28,99.48,0.53,0.0,0.36,0.95,0.17,1.37,0.42,0.29,2.92,0.7
2014,86755,San Francisco,86,Putumayo,3826.0,Putumayo (ETC),1664,63.34,88.8,53.19,85.21,73.7,54.17,71.33,63.09,74.11,72.45,65.88,23.74,38.46,3.27,1.06,5.73,0.6,1.52,95.46,0.0,92.98,99.4,93.18,1.27,0.0,1.29,0.0,5.3,0.64,0.0,0.55,1.19,0.0
2014,86757,San Miguel,86,Putumayo,3826.0,Putumayo (ETC),7830,47.91,87.15,47.78,76.49,68.51,45.58,54.97,41.73,60.34,58.67,40.44,23.83,1.64,2.87,4.18,2.26,3.07,4.21,96.05,0.0,97.07,95.1,94.55,1.08,0.0,0.67,1.83,1.24,0.8,0.0,0.82,1.02,0.5
2014,86760,Santiago,86,Putumayo,3826.0,Putumayo (ETC),2566,51.36,90.58,57.58,81.78,75.09,53.26,56.7,48.53,61.67,60.57,41.26,23.72,30.77,6.46,8.08,3.89,10.0,4.35,87.35,0.0,92.21,79.81,89.67,6.19,0.0,3.89,10.19,5.98,1.58,0.0,1.87,1.89,0.54
2014,86865,Valle del Guamuez,86,Putumayo,3826.0,Putumayo (ETC),13865,52.84,85.55,52.62,79.88,66.96,45.03,61.76,43.6,61.42,71.99,50.4,28.95,4.71,4.04,4.64,3.02,4.67,5.46,95.09,0.0,96.36,94.36,92.61,0.87,0.0,0.62,0.97,1.93,1.76,0.63,2.46,1.38,0.96
2014,86885,Villagarzón,86,Putumayo,3826.0,Putumayo (ETC),5575,99.89,86.89,44.52,77.76,68.66,44.9,114.96,96.05,127.25,125.4,74.85,29.81,4.48,3.99,2.46,3.03,5.01,6.49,93.35,0.0,95.14,90.32,92.26,2.66,0.0,1.83,4.67,1.26,0.34,0.0,0.22,0.6,0.21
2014,88001,San Andrés,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",3827.0,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",14397,66.87,92.32,73.06,89.75,77.03,67.33,72.38,74.43,74.02,77.94,56.68,26.22,100.0,1.18,2.37,0.74,1.35,1.41,98.78,0.0,99.26,98.65,98.29,0.04,0.0,0.0,0.0,0.3,4.12,0.7,2.51,7.44,2.62
2014,91001,Leticia,91,Amazonas,3828.0,Amazonas (ETC),11132,113.16,85.67,52.11,77.39,66.22,39.17,132.05,122.73,152.29,128.41,93.32,27.06,27.03,4.19,4.35,2.87,6.02,5.15,95.76,0.0,97.08,93.9,94.85,0.05,0.0,0.04,0.07,0.0,6.76,2.46,6.99,8.29,4.08
2014,95001,San José del Guaviare,95,Guaviare,3830.0,Guaviare (ETC),18573,65.68,83.19,50.92,73.31,62.04,43.56,78.94,60.6,84.86,84.5,62.15,29.92,30.88,2.38,2.87,2.29,2.48,2.08,97.26,2.05,97.63,97.13,97.5,0.37,2.05,0.08,0.39,0.42,2.17,1.74,1.65,3.47,1.0
2014,95015,Calamar,95,Guaviare,3830.0,Guaviare (ETC),2620,55.31,80.28,51.24,70.31,53.25,36.87,68.89,50.0,75.95,77.18,43.66,27.5,3.85,1.41,0.83,1.26,1.96,0.74,98.46,0.0,98.49,98.04,99.26,0.13,0.0,0.25,0.0,0.0,0.19,0.0,0.26,0.2,0.0
2014,95025,El Retorno,95,Guaviare,3830.0,Guaviare (ETC),6819,42.67,84.52,55.56,71.38,61.29,43.04,50.49,34.14,59.76,52.9,29.31,32.03,14.71,2.72,1.01,2.0,4.55,1.68,97.28,0.0,98.0,95.45,98.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
